World Port Index Number,Region Name,Main Port Name,Alternate Port Name,Tidal Range (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Port Security,Vessel Traffic Service,Communications - Telephone,Communications - Radio,Communications - Airport,Communications - Rail,Facilities - Wharves,Facilities - Anchorage,Facilities - Dangerous Cargo Anchorage,Facilities - Ro-Ro,Facilities - Solid Bulk,Facilities - Liquid Bulk,Facilities - Container,Facilities - Breakbulk,Facilities - Oil Terminal,Facilities - LNG Terminal,Medical Facilities,Garbage Disposal,Cranes - Fixed,Cranes - Mobile,Cranes - Floating,Cranes - Container,Services - Longshoremen,Services - Electricity,Services - Navigation Equipment,Supplies - Provisions,Supplies - Potable Water,Supplies - Fuel Oil,Supplies - Diesel Oil,Repairs,Dry Dock,Railway,Latitude,Longitude
11725,Trinidad -- 11705,Point Lisas Port,Hydro Agri Trindad Ltd; Yara Trinidad,1,12.5,4.9,11,245,42,11.6,Small,River (Basins),Unknown,Fair,No,No,Yes,Unknown,No,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Limited,Small,Small,10.383333,-61.483333
12145,Venezuela -- 11950,Catia La Mar, ,0,6.4,12.5,6.4,0,0,7,Very Small,Coastal (Natural),Unknown,Good,No,No,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Limited,Unknown,Unknown,10.6,-67.016667
28140,Finland -- 27380,Hanko, ,0,6.4,23.2,12.5,250,0,13,Small,Coastal (Breakwater),Unknown,Poor,No,No,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Limited,Unknown,Small,59.816667,22.95
27920,Finland -- 27380,Mariehamn,Maarianhamina,0,6.4,9.4,4.9,240,0,7.6,Small,Coastal (Natural),Unknown,Good,No,No,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Moderate,Unknown,Small,60.1,19.916667
27680,Finland -- 27380,Kristinestad,Kristiinankaupunki,0,4.9,7.9,3.4,240,0,12,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,No,Yes,Yes,No,Yes,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,Unknown,Small,62.283333,21.4
27560,Finland -- 27380,Kokkola,Ykspihlaja,1,4.9,3.4,7.9,300,50,13.2,Large,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,Unknown,Small,63.85,23.016667
11781,Bonaire -- 11775,Goto Oil Terminal, ,0,23.2,0,0,0,0,29.5,Very Small,Open Roadstead,Unknown,Fair,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Limited,Unknown,Unknown,12.216667,-68.383333
11940,Colombia North Coast -- 11860,Santa Marta, ,1,23.2,23.2,15.5,270,41,14.3,Small,Coastal (Natural),Unknown,Good,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,Unknown,Large,11.25,-74.216667
12035,Venezuela -- 11950,Puerto Miranda, ,5,11,9.4,0,277.4,0,11.4,Small,Canal or Lake,Unknown,Fair,Yes,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Limited,Unknown,Unknown,10.766667,-71.566667
12270,Venezuela -- 11950,Guiria, ,2,4.9,9.4,4.9,72,0,5.4,Very Small,Coastal (Breakwater),Unknown,Fair,No,No,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,Small,Medium,10.566667,-62.3
12115,Venezuela -- 11950,El Palito, ,0,12.5,23.2,0,0,0,14.6,Very Small,Open Roadstead,Unknown,Fair,No,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,No,Yes,Yes,Limited,Unknown,Small,10.483333,-68.116667
28460,Estonia -- 28420,Loksa, ,0,0,0,4,130,20,4.2,Very Small,Coastal (Breakwater),Cargo, ,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Unknown,Unknown,Emergency Only,None,None,59.583392,25.698938
28425,Estonia -- 28420,Sillamae, ,0,16.3,0,15.3,280,53,15,Large,Coastal (Breakwater),Cargo,Good,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Unknown,Yes,Yes,No,Yes,Yes,Yes,Yes,Emergency Only,None,Unknown,59.42612,27.73945
11820,Curacao -- 11785,Bullen Baai,Curacao Oil Terminal,1,21.6,0,0,0,0,28.7,Medium,Open Roadstead,Unknown,Poor,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,Unknown,Medium,12.183333,-69.033333
12100,Venezuela -- 11950,Puerto Chichiriviche, ,1,9.4,7.9,6.4,0,0,7,Very Small,Coastal (Natural),Unknown,Good,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,10.916667,-68.266667
11910,Colombia North Coast -- 11860,Cartagena, ,0,11,11,12.5,366.5,51.2,13.7,Medium,Coastal (Natural),Unknown,Excellent,No,No,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Major,Medium,Small,10.416667,-75.533333
11935,Colombia North Coast -- 11860,Pozos Colorados, ,1,0,6.4,0,0,0,0,Small,Open Roadstead,Unknown,Fair,No,No,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,No,Limited,Unknown,Small,11.15,-74.25
12050,Venezuela -- 11950,Punta Cardon, ,0,0,17.1,7.9,274.3,0,13.7,Small,Open Roadstead,Unknown,Poor,No,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Emergency Only,Unknown,Unknown,11.633333,-70.233333
28482,Estonia -- 28420,Miiduranna, ,0,12.8,0,5.7,196,32,12.5,Small,Coastal (Breakwater),Cargo,Fair,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Unknown,Unknown,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Emergency Only,None,Small,59.499402,24.816063
28484,Estonia -- 28420,Muuga-Port of Tallin, ,1,16,28,17.2,300,50,0,Large,Coastal (Breakwater),Cargo,Fair,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Unknown,Unknown,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Emergency Only,None,None,59.500042,24.966693
12130,Venezuela -- 11950,Puerto Borburata,Barburata,1,9.4,11,0,175,21,9.4,Very Small,Coastal (Natural),Unknown,Fair,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,No,No,No,Limited,Unknown,Unknown,10.483333,-67.983333
11760,Trinidad -- 11705,Brighton, ,1,12.5,12.5,4.9,333,0,11.6,Very Small,Open Roadstead,Unknown,Poor,No,No,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Limited,Unknown,Unknown,10.25,-61.633333
11946,Colombia North Coast -- 11860,Puerto Bolivar, ,1,9.4,11,17.1,300,50,17.5,Small,Coastal (Breakwater),Unknown,Fair,No,No,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Yes,Yes,None,Unknown,Medium,12.25,-71.966667
28220,Finland -- 27380,Loviisa,Lovisa,11,7.9,7.9,6.4,0,0,8.5,Very Small,Coastal (Natural),Unknown,Good,No,No,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Limited,Unknown,Small,60.45,26.233333
11810,Curacao -- 11785,Willemstad, ,1,14,11,14,338.8,45.6,12.8,Medium,Coastal (Breakwater),Unknown,Good,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Major,Medium,Unknown,12.116667,-68.933333
28480,Estonia -- 28420,Vanasadam - Port of Tallinn, ,0,13,20.1,9.8,340,50,17.1,Large,Coastal (Breakwater),Ferry,Fair,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Emergency Only,None,None,59.450128,24.766676
28440,Estonia -- 28420,Kunda,Sadam,0,10,11,6.4,150,30,8.6,Very Small,Coastal (Breakwater),Cargo,Poor,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Unknown,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Emergency Only,None,Unknown,59.527775,26.547196
12180,Venezuela -- 11950,Jose Terminal, ,1,17.1,23.2,11,350,0,22.9,Very Small,Open Roadstead,Unknown,Fair,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Yes,Yes,Unknown,Unknown,Unknown,10.1,-64.85
1675,Newfoundland  E Coast -- 1410,Bay Bulls, ,0,0,0,0,0,0,10.9, , ,Unknown, ,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,47.31666667,-52.81666667
23065,Norway -- 20620,Fiborgtangen, ,0,0,0,0,200,0,8.2, , ,Unknown, ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,63.71764299,11.14797225
23503,Norway -- 20620,Jossingfjord, ,0,0,0,0,0,0,0, , ,Unknown, ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,58.31490714,6.333204587
1712,Newfoundland S Coast -- 1680,Long Harbour, ,0,0,0,0,221,0,12.1, , ,Unknown, ,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,Unknown,Unknown,47.42362411,-53.82677346
1658,Newfoundland  E Coast -- 1410,Long Pond, ,1.4,0,0,0,0,0,6.9, , ,Unknown, ,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,Unknown,Unknown,47.51920116,-52.97841343
1785,Newfoundland Cont. -- 1780,Grand Bank, ,2,0,0,0,0,0,4.5, , ,Unknown, ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Limited,Unknown,Unknown,47.1,-55.75
1650,Newfoundland  E Coast -- 1410,Bay Roberts, ,1.4,0,0,0,0,0,7.8, , ,Unknown, ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,47.58905,-53.26265
1786,Newfoundland Cont. -- 1780,Harbour Breton, ,1.6,0,0,0,0,0,4.3,Small, ,Fishing, ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,Unknown,Unknown,47.48333333,-55.8
22770,Norway -- 20620,Nesna, ,0,0,0,0,0,0,4.7, , ,Unknown, ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,66.20098705,13.01014353
1655,Newfoundland  E Coast -- 1410,Holyrood, ,1.2,0,0,0,0,0,10.6, , ,Unknown, ,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,Unknown,Unknown,47.4,-53.13333333
1750,Ile St Pierre -- 1740,Port De St Pierre,St Pierre,1.5,7.9,14,7.9,149.9,23.5,9.5,Small,Coastal (Breakwater),Unknown,Good,No,No,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Yes,Yes,Yes,Limited,Unknown,Medium,46.783333,-56.166667
27750,Finland -- 27380,Mantyluoto, ,0,6.4,20.1,7.9,0,0,0,Medium,Coastal (Breakwater),Unknown,Good,No,No,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Moderate,Unknown,Medium,61.6,21.48333333
1710,Newfoundland S Coast -- 1680,Argentia, ,2.4,11,21.6,11,198,0,11,Medium,Coastal (Natural),Unknown,Fair,No,No,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Limited,Medium,Unknown,47.3,-53.983333
1670,Newfoundland  E Coast -- 1410,St John's, ,1.4,11,14,17.1,213,0,7,Small,Coastal (Natural),Unknown,Excellent,No,No,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Major,Medium,Large,47.566667,-52.7
20800,Norway -- 20620,Honningsvag, ,0,0,23.2,6.4,0,0,0,Small,Coastal (Natural),Unknown,Fair,No,No,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,No,No,Yes,No,Yes,Unknown,No,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Limited,Unknown,Unknown,70.98258756,25.9500555
27537,Finland -- 27380,Rahja, ,0,3.4,4.9,4.9,175,30,8.5,Very Small,Coastal (Breakwater),Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Limited,None,Small,64.21777778,23.67972222
27530,Finland -- 27380,Raahe,Brahestad,0,7.9,14,7.9,200,32.2,10,Small,Coastal (Breakwater),Unknown,Good,No,No,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Limited,Unknown,Large,64.683333,24.416667
1611,Newfoundland  E Coast -- 1410,Clarenville, ,0.7,23.2,12.5,7.9,250,25.6,7.9,Small,Coastal (Natural),Cargo,Good,No,No,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Emergency Only,Unknown,Unknown,48.17515,-53.9591
27780,Finland -- 27380,Rauma, ,0,9.4,7.9,4.9,229,32.2,0,Medium,Coastal (Breakwater),Unknown,Good,No,No,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Limited,Medium,Medium,61.125,21.44611111
27520,Finland -- 27380,Oulu,Uleaborg,0,6.4,11,6.4,241.7,35.2,10,Large,River (Natural),Unknown,Fair,No,No,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,No,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Limited,Small,Medium,65.016667,25.4
1715,Newfoundland S Coast -- 1680,Come By Chance Harbor, ,2.5,23.2,23.2,14,442,50,27.4,Small,Open Roadstead,Unknown,Poor,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Limited,Unknown,Unknown,47.8,-54.016667
1810,Newfoundland  W Coast -- 1800,Stephenville,Port Harmon,0,9.4,0,7.9,0,0,0,Very Small,Coastal (Breakwater),Unknown,Fair,No,No,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,Unknown,Unknown,48.533333,-58.533333
1600,Newfoundland  E Coast -- 1410,Catalina Harbor, ,0.8,7.9,7.9,4.9,0,0,7.3,Small,Coastal (Natural),Cargo,Good,No,No,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,48.51611111,-53.07055556
4940,US Lake Michigan -- 4570,Green Bay, ,0,6.4,7.9,6.4,0,23.8,0,Small,River (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Moderate,Unknown,Unknown,44.516667,-88.016667
23050,Norway -- 20620,Namsos, ,2,17.1,17.1,9.4,250,0,15.5,Small,Coastal (Natural),Unknown,Good,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,No,Yes,Yes,No,Yes,Unknown,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Limited,Unknown,Small,64.45833333,11.50944444
23770,Norway -- 20620,Svelvik, ,0,9.4,6.4,3.4,0,0,6.7,Very Small,Coastal (Natural),Unknown,Good,No,No,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Limited,Unknown,Small,59.62027778,10.41138889
23730,Norway -- 20620,Valloy, ,0,4.9,12.5,0,0,0,0,Very Small,Open Roadstead,Unknown,Good,No,No,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Small,59.25805556,10.49
5010,US Lake Michigan -- 4570,Oconto, ,0,1.8,1.8,1.8,0,0,0,Very Small,River (Natural),Unknown,Good,No,No,Unknown,Unknown,Yes,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,Yes,Yes,Yes,Limited,Unknown,Unknown,44.89444444,-87.82944444
4890,US Lake Michigan -- 4570,Manitowoc, ,0,4.9,6.4,4.9,0,0,0,Medium,River (Natural),Unknown,Fair,No,No,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Major,Large,Unknown,44.09222222,-87.64833333
23020,Norway -- 20620,Berg, ,0,4.9,4.9,9.4,0,0,0,Very Small,Coastal (Natural),Unknown,Fair,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,None,Unknown,Unknown,65.36527778,12.19666667
22990,Norway -- 20620,Bronnoysund, ,2,0,11,4.9,0,0,6,Very Small,Coastal (Natural),Unknown,Good,No,No,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,No,No,No,Yes,Unknown,No,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Limited,Unknown,Unknown,65.46805556,12.19611111
22760,Norway -- 20620,Mo I Rana, ,2,23.2,23.2,6.4,260,32.2,0,Small,Open Roadstead,Unknown,Excellent,No,No,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,No,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,Unknown,Medium,66.32444444,14.12222222
23829,Norway -- 20620,Kambo, ,0,4.9,23.2,9.4,0,0,0,Very Small,Coastal (Natural),Unknown,Good,No,No,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Limited,Unknown,Medium,59.47305556,10.67972222
